"FileName","Path","ApplicationName","Publisher","Hash","HashAlgorithm","Status"
"ProcessDump.exe","C:\Program Files (x86)\Cisco Systems\Cisco Jabber\x64\ProcessDump.exe","ProcessDump","","7CB3CE0EE61F4C3F4D80C794D7A42A712D7F0C9F29DEC3C0E372683A54B27B70","SHA256","Processed"
"wbxcOIEx64.exe","C:\Program Files (x86)\Cisco Systems\Cisco Jabber\x64\wbxcOIEx64.exe","wbxcOIEx64","WebEx","5DA6F75219053A90194F4C8A29C9B1A152274F94B178EFD658752D1CF2D13C12","SHA256","Processed"
"setup.exe","C:\Program Files (x86)\Common Files\Adobe\Acrobat\Setup\{AC76BA86-7AD7-1033-7B44-AC0F074E4100}\setup.exe","Bootstrapper Small","Adobe Systems Incorporated","44206F61461FEE3109C23DD87E78769B0C37700C52699549FCF67A6CEB6F6C6D","SHA256","Processed"
"AdobeARM.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe","Adobe Reader and Acrobat Manager","Adobe Inc.","1665A13FBC44A6CBE1391A17C9330DD82BCC3709CB9A2A7AB0FC1E5BD30E5950","SHA256","Processed"
"AdobeARMHelper.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARMHelper.exe","Adobe Reader and Acrobat Manager Helper","Adobe Inc.","5FB915BEF598A546E5E12C0F2F0A6A1640FF971EEAD568F6013F67BD19E568F6","SHA256","Processed"
"armsvc.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\armsvc.exe","Acrobat Update Service","Adobe Inc.","E730922F614E4DFFE70D229EC118CD3052A31E9CA4DAB274A1A15DF1CBFA5674","SHA256","Processed"
"AdobeARM_UCB.exe","C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\UCB\AdobeARM_UCB.exe","Adobe Reader and Acrobat Manager","Adobe Inc.","1665A13FBC44A6CBE1391A17C9330DD82BCC3709CB9A2A7AB0FC1E5BD30E5950","SHA256","Processed"
"pipanel.exe","C:\Program Files (x86)\Common Files\Microsoft Shared\ink\pipanel.exe","Microsoft? Windows? Operating System","Microsoft Corporation","D78F016B073DDD833F8CC0A90A9A506DD8BDF7477FD887614180D0EF0A5EA033","SHA256","Processed"
"TabTip32.exe","C:\Program Files (x86)\Common Files\Microsoft Shared\ink\TabTip32.exe","Microsoft? Windows? Operating System","Microsoft Corporation","59AF353C252A457E2089D8DA3C4AEBBEE4A067B5D5CD23D1C8145AAB32B245FC","SHA256","Processed"
"msinfo32.exe","C:\Program Files (x86)\Common Files\Microsoft Shared\MSInfo\msinfo32.exe","Microsoft? Windows? Operating System","Microsoft Corporation","FF0C71BBAB43C8557D15C81EFFCF2587A0FF5206E5C771F018CA66316F586ABF","SHA256","Processed"
"ose00000.exe","C:\Program Files (x86)\Common Files\Microsoft Shared\OFFICE15\Office Setup Controller\ose00000.exe","Office Source Engine","Microsoft Corporation","CF948F1FC3B190EC4643A6B549B5EC857A47ECE5C5EF3E01EDB9F448F395AA11","SHA256","Processed"
"VSTOInstaller.exe","C:\Program Files (x86)\Common Files\Microsoft Shared\VSTO\10.0\VSTOInstaller.exe","Microsoft? Visual Studio? 2010","Microsoft Corporation","0870427ABD1ABED648DC11A26CA4C8024BFFF75CC23194BC115A9A98C32E7915","SHA256","Processed"
"DsiaSrv32.exe","C:\Program Files (x86)\Dell\SysMgt\dsia\bin\DsiaSrv32.exe","Dell Client System Inventory Agent","Dell Inc.","1F8B05539ED6DF3C304327084FC59DF8EC603D4D28CF92DCB184C2FB4415160E","SHA256","Processed"
"invCol.exe","C:\Program Files (x86)\Dell\SysMgt\dsia\bin\invcol\invCol.exe","Inventory Collector","Dell Inc.","1AB8077BEDF9E4049417D6DFA957EE731420F624F2AA3E862EDA6A8A5699B5BF","SHA256","Processed"
"ServiceShell.exe","C:\Program Files (x86)\Dell\UpdateService\ServiceShell.exe","ServiceShell","","177BF074F62D371CAF9C3952EE1655433DBC212E96DE30604583D570E4768A6E","SHA256","Processed"
"Dell.Update.SubAgent.exe","C:\Program Files (x86)\Dell\UpdateService\DCF\Dell.Update.SubAgent.exe"," ","","33D6F90A782CD717256C1C0AF5AFC71288FF75E49D63208760A594D7D804408F","SHA256","Processed"
"InvColPC.exe","C:\Program Files (x86)\Dell\UpdateService\Service\InvColPC.exe","Inventory Collector","Dell Inc.","A2141D4EFD01C0583E730B3E3AC100C56C55F7AB22EFFAE0658B7B7781118865","SHA256","Processed"
"AutoUpdateService.exe","C:\Program Files (x86)\Duo Desktop\AutoUpdateService.exe","AutoUpdateService","","3199C0179EB862D71FC3640C893D9A9764E7B1C1A7FDD233BB4D609A298DD0BA","SHA256","Processed"
"CreateAutorunEntry.exe","C:\Program Files (x86)\Duo Desktop\CreateAutorunEntry.exe","CreateAutorunEntry","","B00C745A58C75744C15DF358C7A8D09F8E48905975604045466EC2AC4BFF3D3C","SHA256","Processed"
"CryptoService.exe","C:\Program Files (x86)\Duo Desktop\CryptoService.exe","CryptoService","","BBACAD17451B37E96D9F1D0FB5D78EA7442E96D5D47CF6CD30462C6B6BBF35A1","SHA256","Processed"
"Duo Desktop.exe","C:\Program Files (x86)\Duo Desktop\Duo Desktop.exe","Duo Desktop","","B4A2D7281AA5E0FAE7C3437F8C0176D704C36EA98E0DEE88F03BCBD056E5E743","SHA256","Processed"
"TrustedPeerMessageBrokerService.exe","C:\Program Files (x86)\Duo Desktop\TrustedPeerMessageBrokerService.exe","TrustedPeerMessageBroker","","E595DA7447761D002A2D2531AC19E0E6C6CC2B5019D6503AF3BF4C68CECE4F28","SHA256","Processed"
"updater.exe","C:\Program Files (x86)\Google\GoogleUpdater\140.0.7272.0\updater.exe","Google Updater (x64)","Google LLC","7ACC2F7679ADCBE3543234D1475F96BF13C9F5CDB19CD8F4BC807515347F41AE","SHA256","Processed"
"lbs_native_host.exe","C:\Program Files (x86)\Google\Legacy Browser Support\lbs_native_host.exe","Browser Switcher Extension Native Host","Google Inc","499E3D35A4B63E9BC99DC319E5C592F9443B142866657144AB236390DE463C61","SHA256","Processed"
"GoogleUpdate.exe","C:\Program Files (x86)\Google\Update\GoogleUpdate.exe","Google Updater (x64)","Google LLC","7ACC2F7679ADCBE3543234D1475F96BF13C9F5CDB19CD8F4BC807515347F41AE","SHA256","Processed"
"ExtExport.exe","C:\Program Files (x86)\Internet Explorer\ExtExport.exe","Internet Explorer","Microsoft Corporation","6E791806C2C3962F280010554849778C1B4E2A2978A40A8BA0832D54E8F28375","SHA256","Processed"
"ieinstal.exe","C:\Program Files (x86)\Internet Explorer\ieinstal.exe","Internet Explorer","Microsoft Corporation","88DA2057AC1E19571F78487CB98E68380D1FA0209FEEE5F7106B0D096DD457E1","SHA256","Processed"
"ielowutil.exe","C:\Program Files (x86)\Internet Explorer\ielowutil.exe","Internet Explorer","Microsoft Corporation","229E780F009C6B900D0B193D1AE9FCAA6F821E10964552663FD163D37718D561","SHA256","Processed"
"iexplore.exe","C:\Program Files (x86)\Internet Explorer\iexplore.exe","Internet Explorer","Microsoft Corporation","BBBB47D539F7D3F4A81E0D316FA24991C3083216A2CE295794749EF786ACF643","SHA256","Processed"
"KeePass.exe","C:\Program Files (x86)\KeePass2x\KeePass.exe","KeePass","Dominik Reichl","DC5DC13556902811E83CC9A677056CF43FF4E0D6EE1B319CC9EE07925E068A32","SHA256","Processed"
"ShInstUtil.exe","C:\Program Files (x86)\KeePass2x\ShInstUtil.exe","ShInstUtil - KeePass Helper Utility","Dominik Reichl","A2C8AEF75D91F7CB269FCD47F451B01731E2580C9139086B9304893B21790F54","SHA256","Processed"
"msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","Microsoft Edge","Microsoft Corporation","DA03BA411259AD83F8313B842ED8F16F7F99CB0CEEE8AF729D9D9FB2E31320F7","SHA256","Processed"
"msedge_proxy.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge_proxy.exe","Microsoft Edge","Microsoft Corporation","35B9DBC5CA78DA54DD546D7F506D2A23421E08CC406E706F9490DDD6D8A86382","SHA256","Processed"
"new_edge_proxy.exe","C:\Program Files (x86)\Microsoft\Edge\Application\new_edge_proxy.exe","Microsoft Edge","Microsoft Corporation","98AF7C7B1D59549BD6D3F46E512F0C39947AC0A117ED2ED018F4207E2803A0A9","SHA256","Processed"
"new_msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\new_msedge.exe","Microsoft Edge","Microsoft Corporation","3BF77625B73F9D94D13E06B05407A4B1F9B15EEF925B8390B4374536ACBDBAFB","SHA256","Processed"
"new_pwahelper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\new_pwahelper.exe","Microsoft Edge","Microsoft Corporation","C412034270C2BC0DC5FBE08BA2054A8D01F642AB12365EE85A4C4D1602054551","SHA256","Processed"
"pwahelper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\pwahelper.exe","Microsoft Edge","Microsoft Corporation","229446811E5DE8199F5D5A8E7DC3141B8055EF209C70B231DEBDD908142F6188","SHA256","Processed"
"cookie_exporter.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\cookie_exporter.exe","Microsoft Edge","Microsoft Corporation","6F205713FBECE21E3140D89536884D77FF4FFE69BF98980D8867FE3EAE0E24DA","SHA256","Processed"
"elevated_tracing_service.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\elevated_tracing_service.exe","Microsoft Edge","Microsoft Corporation","3EE7DDD63255A5556CF0C12D89B1C85F2A5C674655A745C80F8708AF634BCC54","SHA256","Processed"
"elevation_service.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\elevation_service.exe","Microsoft Edge","Microsoft Corporation","D1A10ADC6737CB866A2B2C21E779069739904C25B44E86D9308B47FE17807177","SHA256","Processed"
"identity_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\identity_helper.exe","Microsoft Edge","Microsoft Corporation","55F49304EDC7DC4A80EE88ACB2A3737137C5EC60EAAC840DBB7E955E71B403E8","SHA256","Processed"
"msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\msedge.exe","Microsoft Edge","Microsoft Corporation","DA03BA411259AD83F8313B842ED8F16F7F99CB0CEEE8AF729D9D9FB2E31320F7","SHA256","Processed"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\msedgewebview2.exe","Microsoft Edge WebView2","Microsoft Corporation","6F6AC71BAD36EE352230FB3CF27ABF968AC7C5ADE613BB214AB775E8D729EEEB","SHA256","Processed"
"msedge_proxy.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\msedge_proxy.exe","Microsoft Edge","Microsoft Corporation","35B9DBC5CA78DA54DD546D7F506D2A23421E08CC406E706F9490DDD6D8A86382","SHA256","Processed"
"msedge_pwa_launcher.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\msedge_pwa_launcher.exe","Microsoft Edge","Microsoft Corporation","92BDDA979FA35C905A5D4677A2B7F38044A14FE47FF9C582E8DC56D0818BFCF7","SHA256","Processed"
"notification_click_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\notification_click_helper.exe","Microsoft Edge","Microsoft Corporation","61C142926F9312CE6CF3F2C97B9378781441E477B3724DE1F4C461E8658810E6","SHA256","Processed"
"notification_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\notification_helper.exe","Microsoft Edge","Microsoft Corporation","61C142926F9312CE6CF3F2C97B9378781441E477B3724DE1F4C461E8658810E6","SHA256","Processed"
"pwahelper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\pwahelper.exe","Microsoft Edge","Microsoft Corporation","229446811E5DE8199F5D5A8E7DC3141B8055EF209C70B231DEBDD908142F6188","SHA256","Processed"
"show_third_party_software_licenses.bat","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\show_third_party_software_licenses.bat","show_third_party_software_licenses","","3E867E263B64592B2DAD5C334B6AA46D0BB46A20AA0DB01C5FF08C707C3E148D","SHA256","Processed"
"ie_to_edge_stub.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\BHO\ie_to_edge_stub.exe","IEToEdge BHO","Microsoft Corporation","E47C0338E75267E46BA98C6A339A8C8EBF7DE51E0F9BFDD15937F9F2989A5B56","SHA256","Processed"
"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.65\Installer\setup.exe","Microsoft Edge Installer","Microsoft Corporation","363E65F98425ADBD04297CF00016419DB6C1B42E442815890305A8FFCBEB1970","SHA256","Processed"
"cookie_exporter.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\cookie_exporter.exe","Microsoft Edge","Microsoft Corporation","2948439CC6ABB0864AA9AF4C5F325C395D9A66C3D1508F800F93D06E1C7968AB","SHA256","Processed"
"elevated_tracing_service.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\elevated_tracing_service.exe","Microsoft Edge","Microsoft Corporation","304D96F63E7C86C6F6EEB89C649047EC98B481231999A8CB0D76A8D44196D364","SHA256","Processed"
"elevation_service.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\elevation_service.exe","Microsoft Edge","Microsoft Corporation","9A00BF041C250320F45ADA22A3E54A63B8F5C6EE82098CDF6AA4A16CDCA8EA25","SHA256","Processed"
"identity_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\identity_helper.exe","Microsoft Edge","Microsoft Corporation","3DABDB3B0D7FAA706784DBF19023BD2F5B4B7B191EFCE69C95DE32BC8FE8CE63","SHA256","Processed"
"msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\msedge.exe","Microsoft Edge","Microsoft Corporation","3BF77625B73F9D94D13E06B05407A4B1F9B15EEF925B8390B4374536ACBDBAFB","SHA256","Processed"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\msedgewebview2.exe","Microsoft Edge WebView2","Microsoft Corporation","CAF0FC795287F70E2FB64C6081866934D4E4DFF52B21134818014AB9191D5B85","SHA256","Processed"
"msedge_proxy.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\msedge_proxy.exe","Microsoft Edge","Microsoft Corporation","98AF7C7B1D59549BD6D3F46E512F0C39947AC0A117ED2ED018F4207E2803A0A9","SHA256","Processed"
"msedge_pwa_launcher.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\msedge_pwa_launcher.exe","Microsoft Edge","Microsoft Corporation","1E23B4CE12FD31E143A6D7FE2FA2D3E8C1E6A874C2B3595913D77F3BE9DEFC5C","SHA256","Processed"
"notification_click_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\notification_click_helper.exe","Microsoft Edge","Microsoft Corporation","B0B1647AB68CA408F7E5E43E6CD6D74B94FDDC88E38592B9F36B6D499FBC3E84","SHA256","Processed"
"notification_helper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\notification_helper.exe","Microsoft Edge","Microsoft Corporation","B0B1647AB68CA408F7E5E43E6CD6D74B94FDDC88E38592B9F36B6D499FBC3E84","SHA256","Processed"
"pwahelper.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\pwahelper.exe","Microsoft Edge","Microsoft Corporation","C412034270C2BC0DC5FBE08BA2054A8D01F642AB12365EE85A4C4D1602054551","SHA256","Processed"
"show_third_party_software_licenses.bat","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\show_third_party_software_licenses.bat","show_third_party_software_licenses","","3E867E263B64592B2DAD5C334B6AA46D0BB46A20AA0DB01C5FF08C707C3E148D","SHA256","Processed"
"ie_to_edge_stub.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\BHO\ie_to_edge_stub.exe","IEToEdge BHO","Microsoft Corporation","E68F4BA004DB0C99D4B3E606B1EA07B0A7FA3020051A604CF8645FA3010EFB21","SHA256","Processed"
"setup.exe","C:\Program Files (x86)\Microsoft\Edge\Application\138.0.3351.77\Installer\setup.exe","Microsoft Edge Installer","Microsoft Corporation","FE270D523D37B0316B32006744D60B0D8A8423F271264A6461638B924C48AB78","SHA256","Processed"
"cookie_exporter.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\cookie_exporter.exe","Microsoft Edge","Microsoft Corporation","6F205713FBECE21E3140D89536884D77FF4FFE69BF98980D8867FE3EAE0E24DA","SHA256","Processed"
"elevated_tracing_service.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\elevated_tracing_service.exe","Microsoft Edge","Microsoft Corporation","3EE7DDD63255A5556CF0C12D89B1C85F2A5C674655A745C80F8708AF634BCC54","SHA256","Processed"
"elevation_service.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\elevation_service.exe","Microsoft Edge","Microsoft Corporation","D1A10ADC6737CB866A2B2C21E779069739904C25B44E86D9308B47FE17807177","SHA256","Processed"
"identity_helper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\identity_helper.exe","Microsoft Edge","Microsoft Corporation","55F49304EDC7DC4A80EE88ACB2A3737137C5EC60EAAC840DBB7E955E71B403E8","SHA256","Processed"
"msedge.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\msedge.exe","Microsoft Edge","Microsoft Corporation","DA03BA411259AD83F8313B842ED8F16F7F99CB0CEEE8AF729D9D9FB2E31320F7","SHA256","Processed"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\msedgewebview2.exe","Microsoft Edge WebView2","Microsoft Corporation","6F6AC71BAD36EE352230FB3CF27ABF968AC7C5ADE613BB214AB775E8D729EEEB","SHA256","Processed"
"msedge_proxy.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\msedge_proxy.exe","Microsoft Edge","Microsoft Corporation","35B9DBC5CA78DA54DD546D7F506D2A23421E08CC406E706F9490DDD6D8A86382","SHA256","Processed"
"msedge_pwa_launcher.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\msedge_pwa_launcher.exe","Microsoft Edge","Microsoft Corporation","92BDDA979FA35C905A5D4677A2B7F38044A14FE47FF9C582E8DC56D0818BFCF7","SHA256","Processed"
"notification_helper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\notification_helper.exe","Microsoft Edge","Microsoft Corporation","61C142926F9312CE6CF3F2C97B9378781441E477B3724DE1F4C461E8658810E6","SHA256","Processed"
"pwahelper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\pwahelper.exe","Microsoft Edge","Microsoft Corporation","229446811E5DE8199F5D5A8E7DC3141B8055EF209C70B231DEBDD908142F6188","SHA256","Processed"
"show_third_party_software_licenses.bat","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\show_third_party_software_licenses.bat","show_third_party_software_licenses","","3E867E263B64592B2DAD5C334B6AA46D0BB46A20AA0DB01C5FF08C707C3E148D","SHA256","Processed"
"ie_to_edge_stub.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\BHO\ie_to_edge_stub.exe","IEToEdge BHO","Microsoft Corporation","E47C0338E75267E46BA98C6A339A8C8EBF7DE51E0F9BFDD15937F9F2989A5B56","SHA256","Processed"
"setup.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.65\Installer\setup.exe","Microsoft Edge Installer","Microsoft Corporation","363E65F98425ADBD04297CF00016419DB6C1B42E442815890305A8FFCBEB1970","SHA256","Processed"
"cookie_exporter.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\cookie_exporter.exe","Microsoft Edge","Microsoft Corporation","2948439CC6ABB0864AA9AF4C5F325C395D9A66C3D1508F800F93D06E1C7968AB","SHA256","Processed"
"elevated_tracing_service.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\elevated_tracing_service.exe","Microsoft Edge","Microsoft Corporation","304D96F63E7C86C6F6EEB89C649047EC98B481231999A8CB0D76A8D44196D364","SHA256","Processed"
"elevation_service.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\elevation_service.exe","Microsoft Edge","Microsoft Corporation","9A00BF041C250320F45ADA22A3E54A63B8F5C6EE82098CDF6AA4A16CDCA8EA25","SHA256","Processed"
"identity_helper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\identity_helper.exe","Microsoft Edge","Microsoft Corporation","3DABDB3B0D7FAA706784DBF19023BD2F5B4B7B191EFCE69C95DE32BC8FE8CE63","SHA256","Processed"
"msedge.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\msedge.exe","Microsoft Edge","Microsoft Corporation","3BF77625B73F9D94D13E06B05407A4B1F9B15EEF925B8390B4374536ACBDBAFB","SHA256","Processed"
"msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\msedgewebview2.exe","Microsoft Edge WebView2","Microsoft Corporation","CAF0FC795287F70E2FB64C6081866934D4E4DFF52B21134818014AB9191D5B85","SHA256","Processed"
"msedge_proxy.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\msedge_proxy.exe","Microsoft Edge","Microsoft Corporation","98AF7C7B1D59549BD6D3F46E512F0C39947AC0A117ED2ED018F4207E2803A0A9","SHA256","Processed"
"msedge_pwa_launcher.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\msedge_pwa_launcher.exe","Microsoft Edge","Microsoft Corporation","1E23B4CE12FD31E143A6D7FE2FA2D3E8C1E6A874C2B3595913D77F3BE9DEFC5C","SHA256","Processed"
"notification_helper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\notification_helper.exe","Microsoft Edge","Microsoft Corporation","B0B1647AB68CA408F7E5E43E6CD6D74B94FDDC88E38592B9F36B6D499FBC3E84","SHA256","Processed"
"pwahelper.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\pwahelper.exe","Microsoft Edge","Microsoft Corporation","C412034270C2BC0DC5FBE08BA2054A8D01F642AB12365EE85A4C4D1602054551","SHA256","Processed"
"show_third_party_software_licenses.bat","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\show_third_party_software_licenses.bat","show_third_party_software_licenses","","3E867E263B64592B2DAD5C334B6AA46D0BB46A20AA0DB01C5FF08C707C3E148D","SHA256","Processed"
"ie_to_edge_stub.exe","C:\Program Files (x86)\Microsoft\EdgeCore\138.0.3351.77\BHO\ie_to_edge_stub.exe","IEToEdge BHO","Microsoft Corporation","E68F4BA004DB0C99D4B3E606B1EA07B0A7FA3020051A604CF8645FA3010EFB21","SHA256","Processed"
